metric_id,metric_value,timestamp
19,94,2022-09-17T12:38:24
19,78,2022-09-17T12:38:24.936952
19,103,2022-10-01T10:13:45
19,78,2022-10-01T10:13:45.311471
19,102,2022-10-14T07:06:10
19,81,2022-10-14T07:06:10.868855
19,102,2022-10-24T21:30:58
19,81,2022-10-24T21:30:58.616767
19,100,2022-11-07T05:39:53
19,78,2022-11-07T05:39:53.418246
19,98,2022-11-21T06:20:56
19,79,2022-11-21T06:20:56.721452
19,99,2022-12-05T06:47:08
19,80,2022-12-05T06:47:08.803065
19,99,2022-12-07T16:16:44
19,81,2022-12-19T07:31:03.526250
19,97,2022-12-23T02:47:19
19,98,2023-01-04T09:25:05
19,79,2023-01-06T07:42:22.527334
19,97,2023-01-16T03:12:51
19,97,2023-01-17T03:12:36
19,81,2023-01-20T06:50:24.574975
19,96,2023-01-27T20:23:11
19,96,2023-01-28T14:43:54
19,96,2023-01-29T02:24:13
19,81,2023-02-03T08:57:01.066600
19,101,2023-02-05T02:11:30
19,100,2023-02-13T02:09:12
19,82,2023-02-17T05:36:41.639021
19,100,2023-02-21T01:34:15
19,103,2023-03-01T03:58:49
19,103,2023-03-02T02:34:39
19,103,2023-03-03T03:11:35
19,85,2023-03-03T06:02:02.190944
19,103,2023-03-12T01:41:02
19,85,2023-03-17T09:05:45.728297
19,101,2023-03-25T03:24:34
19,102,2023-04-04T02:26:59
19,102,2023-04-05T13:34:41
19,86,2023-04-07T08:37:06.895880
19,86,2023-04-17T15:54:43.498188
19,105,2023-04-20T06:39:34
19,105,2023-04-21T14:41:50
19,105,2023-04-22T23:59:20
19,105,2023-04-23T02:29:44
19,105,2023-04-25T08:10:28
19,105,2023-04-26T13:51:13
19,105,2023-04-27T07:01:37
19,105,2023-04-29T01:44:29
19,105,2023-04-30T02:18:55
19,84,2023-05-02T06:36:38.841976
19,113,2023-05-03T02:41:51
19,113,2023-05-05T21:56:58
19,113,2023-05-06T02:18:29
19,113,2023-05-07T22:02:45
19,113,2023-05-08T05:46:46
19,106,2023-05-11T20:15:53
19,106,2023-05-16T03:31:27
19,105,2023-05-20T23:51:27
19,105,2023-05-21T14:42:21
19,105,2023-05-22T23:17:55
19,92,2023-05-23T09:34:41.909982
19,105,2023-05-23T10:53:24
19,109,2023-06-05T03:56:56
19,109,2023-06-06T02:17:59
19,94,2023-06-06T05:57:47.154668
19,109,2023-06-07T02:08:34
19,109,2023-06-08T01:59:00
19,110,2023-06-22T02:18:19
19,108,2023-07-02T05:11:25
19,108,2023-07-03T02:41:31
19,95,2023-07-07T06:31:23.889330
19,107,2023-07-14T05:11:33
19,107,2023-07-15T03:19:36
19,92,2023-07-21T08:49:06.496641
19,107,2023-07-25T01:56:30
19,107,2023-07-26T01:27:39
19,93,2023-08-04T19:18:30.728210
19,107,2023-08-07T07:03:34
19,107,2023-08-08T05:31:02
19,93,2023-08-18T14:50:26.025094
19,106,2023-08-20T03:24:36
19,106,2023-08-21T04:12:18
19,106,2023-09-08T04:24:23
19,106,2023-09-09T01:24:56
19,98,2023-09-21T17:23:12.737580
19,105,2023-09-22T05:10:00
19,96,2023-10-06T04:34:05.466011
19,105,2023-10-14T02:52:12
19,98,2023-10-20T08:50:20.326594
19,105,2023-10-25T03:47:10
19,103,2023-11-03T05:49:56
19,102,2023-11-17T06:05:09
19,102,2023-11-18T04:11:48
19,102,2023-11-19T02:50:08
19,101,2023-11-28T05:00:27
19,101,2023-12-08T05:27:09
19,100,2023-12-17T03:01:35
19,99,2023-12-27T01:56:22
19,100,2024-01-03T23:43:17
19,100,2024-01-04T02:32:28
19,99,2024-01-16T05:25:43
19,97,2024-01-30T21:19:52
19,96,2024-02-09T10:54:39
19,96,2024-02-10T03:49:31
19,96,2024-02-18T03:17:29
19,363,2024-02-29T01:26:32
20,40,2022-03-11T17:45:01
20,88,2022-03-11T17:45:01.578629
20,39,2022-03-25T07:58:05
20,91,2022-03-25T07:58:05.853384
20,42,2022-04-26T18:52:38
20,93,2022-04-26T18:52:38.787774
20,42,2022-04-27T09:31:51
20,93,2022-04-27T09:31:51.371908
20,44,2022-05-06T12:42:47
20,87,2022-05-06T12:42:47.216484
20,44,2022-05-21T06:40:55
20,87,2022-05-21T06:40:55.333516
20,45,2022-06-15T07:33:31
20,92,2022-06-15T07:33:31.359121
20,43,2022-06-29T06:29:56
20,96,2022-06-29T06:29:56.486796
20,44,2022-07-13T08:38:33
20,95,2022-07-13T08:38:33.099071
20,42,2022-08-26T06:52:48
20,100,2022-08-26T06:52:48.644517
20,43,2022-09-17T12:38:24
20,101,2022-09-17T12:38:24.936952
20,46,2022-10-01T10:13:45
20,104,2022-10-01T10:13:45.311471
20,46,2022-10-14T07:06:10
20,108,2022-10-14T07:06:10.868855
20,46,2022-10-24T21:30:58
20,108,2022-10-24T21:30:58.616767
20,45,2022-11-07T05:39:53
20,109,2022-11-07T05:39:53.418246
20,45,2022-11-21T06:20:56
20,111,2022-11-21T06:20:56.721452
20,44,2022-12-05T06:47:08
20,110,2022-12-05T06:47:08.803065
20,44,2022-12-07T16:16:44
20,111,2022-12-19T07:31:03.526250
20,44,2022-12-23T02:47:19
20,44,2023-01-04T09:25:05
20,111,2023-01-06T07:42:22.527334
20,44,2023-01-16T03:12:51
20,44,2023-01-17T03:12:36
20,112,2023-01-20T06:50:24.574975
20,43,2023-01-27T20:23:11
20,43,2023-01-28T14:43:54
20,43,2023-01-29T02:24:13
20,119,2023-02-03T08:57:01.066600
20,46,2023-02-05T02:11:30
20,46,2023-02-13T02:09:12
20,120,2023-02-17T05:36:41.639021
20,45,2023-02-21T01:34:15
20,46,2023-03-01T03:58:49
20,46,2023-03-02T02:34:39
20,46,2023-03-03T03:11:35
20,123,2023-03-03T06:02:02.190944
20,45,2023-03-12T01:41:02
20,123,2023-03-17T09:05:45.728297
20,44,2023-03-25T03:24:34
20,46,2023-04-04T02:26:59
20,46,2023-04-05T13:34:41
20,127,2023-04-07T08:37:06.895880
20,127,2023-04-17T15:54:43.498188
20,47,2023-04-20T06:39:34
20,47,2023-04-21T14:41:50
20,47,2023-04-22T23:59:20
20,47,2023-04-23T02:29:44
20,47,2023-04-25T08:10:28
20,47,2023-04-26T13:51:13
20,47,2023-04-27T07:01:37
20,47,2023-04-29T01:44:29
20,47,2023-04-30T02:18:55
20,124,2023-05-02T06:36:38.841976
20,49,2023-05-03T02:41:51
20,49,2023-05-05T21:56:58
20,49,2023-05-06T02:18:29
20,49,2023-05-07T22:02:45
20,49,2023-05-08T05:46:46
20,46,2023-05-11T20:15:53
20,46,2023-05-16T03:31:27
20,45,2023-05-20T23:51:27
20,45,2023-05-21T14:42:21
20,45,2023-05-22T23:17:55
20,134,2023-05-23T09:34:41.909982
20,45,2023-05-23T10:53:24
20,44,2023-06-05T03:56:56
20,44,2023-06-06T02:17:59
20,138,2023-06-06T05:57:47.154668
20,44,2023-06-07T02:08:34
20,44,2023-06-08T01:59:00
20,45,2023-06-22T02:18:19
20,44,2023-07-02T05:11:25
20,44,2023-07-03T02:41:31
20,138,2023-07-07T06:31:23.889330
20,44,2023-07-14T05:11:33
20,44,2023-07-15T03:19:36
20,140,2023-07-21T08:49:06.496641
20,44,2023-07-25T01:56:30
20,44,2023-07-26T01:27:39
20,140,2023-08-04T19:18:30.728210
20,42,2023-08-07T07:03:34
20,42,2023-08-08T05:31:02
20,140,2023-08-18T14:50:26.025094
20,42,2023-08-20T03:24:36
20,42,2023-08-21T04:12:18
20,41,2023-09-08T04:24:23
20,41,2023-09-09T01:24:56
20,139,2023-09-21T17:23:12.737580
20,41,2023-09-22T05:10:00
20,135,2023-10-06T04:34:05.466011
20,40,2023-10-14T02:52:12
20,135,2023-10-20T08:50:20.326594
20,40,2023-10-25T03:47:10
20,40,2023-11-03T05:49:56
20,39,2023-11-17T06:05:09
20,39,2023-11-18T04:11:48
20,39,2023-11-19T02:50:08
20,39,2023-11-28T05:00:27
20,39,2023-12-08T05:27:09
20,38,2023-12-17T03:01:35
20,38,2023-12-27T01:56:22
20,38,2024-01-03T23:43:17
20,38,2024-01-04T02:32:28
20,38,2024-01-16T05:25:43
20,37,2024-01-30T21:19:52
20,37,2024-02-09T10:54:39
20,37,2024-02-10T03:49:31
20,37,2024-02-18T03:17:29
20,138,2024-02-29T01:26:32
21,11,2022-03-11T17:45:01
21,25,2022-03-11T17:45:01.578629
21,11,2022-03-25T07:58:05
21,26,2022-03-25T07:58:05.853384
21,11,2022-04-26T18:52:38
21,25,2022-04-26T18:52:38.787774
21,11,2022-04-27T09:31:51
21,25,2022-04-27T09:31:51.371908
21,13,2022-05-06T12:42:47
21,25,2022-05-06T12:42:47.216484
21,13,2022-05-21T06:40:55
21,25,2022-05-21T06:40:55.333516
21,13,2022-06-15T07:33:31
21,27,2022-06-15T07:33:31.359121
21,13,2022-06-29T06:29:56
21,29,2022-06-29T06:29:56.486796
21,14,2022-07-13T08:38:33
21,30,2022-07-13T08:38:33.099071
21,12,2022-08-26T06:52:48
21,30,2022-08-26T06:52:48.644517
21,12,2022-09-17T12:38:24
21,30,2022-09-17T12:38:24.936952
21,12,2022-10-01T10:13:45
21,30,2022-10-01T10:13:45.311471
21,12,2022-10-14T07:06:10
21,31,2022-10-14T07:06:10.868855
21,12,2022-10-24T21:30:58
21,31,2022-10-24T21:30:58.616767
21,12,2022-11-07T05:39:53
21,31,2022-11-07T05:39:53.418246
21,12,2022-11-21T06:20:56
21,32,2022-11-21T06:20:56.721452
21,12,2022-12-05T06:47:08
21,32,2022-12-05T06:47:08.803065
21,12,2022-12-07T16:16:44
21,32,2022-12-19T07:31:03.526250
21,12,2022-12-23T02:47:19
21,12,2023-01-04T09:25:05
21,32,2023-01-06T07:42:22.527334
21,12,2023-01-16T03:12:51
21,12,2023-01-17T03:12:36
21,33,2023-01-20T06:50:24.574975
21,12,2023-01-27T20:23:11
21,12,2023-01-28T14:43:54
21,12,2023-01-29T02:24:13
21,32,2023-02-03T08:57:01.066600
21,12,2023-02-05T02:11:30
21,12,2023-02-13T02:09:12
21,34,2023-02-17T05:36:41.639021
21,12,2023-02-21T01:34:15
21,12,2023-03-01T03:58:49
21,12,2023-03-02T02:34:39
21,12,2023-03-03T03:11:35
21,35,2023-03-03T06:02:02.190944
21,12,2023-03-12T01:41:02
21,35,2023-03-17T09:05:45.728297
21,12,2023-03-25T03:24:34
21,12,2023-04-04T02:26:59
21,12,2023-04-05T13:34:41
21,36,2023-04-07T08:37:06.895880
21,36,2023-04-17T15:54:43.498188
21,12,2023-04-20T06:39:34
21,12,2023-04-21T14:41:50
21,12,2023-04-22T23:59:20
21,12,2023-04-23T02:29:44
21,12,2023-04-25T08:10:28
21,12,2023-04-26T13:51:13
21,12,2023-04-27T07:01:37
21,12,2023-04-29T01:44:29
21,12,2023-04-30T02:18:55
21,35,2023-05-02T06:36:38.841976
21,13,2023-05-03T02:41:51
21,13,2023-05-05T21:56:58
21,13,2023-05-06T02:18:29
21,13,2023-05-07T22:02:45
21,13,2023-05-08T05:46:46
21,12,2023-05-11T20:15:53
21,12,2023-05-16T03:31:27
21,12,2023-05-20T23:51:27
21,12,2023-05-21T14:42:21
21,12,2023-05-22T23:17:55
21,37,2023-05-23T09:34:41.909982
21,12,2023-05-23T10:53:24
21,12,2023-06-05T03:56:56
21,12,2023-06-06T02:17:59
21,38,2023-06-06T05:57:47.154668
21,12,2023-06-07T02:08:34
21,12,2023-06-08T01:59:00
21,12,2023-06-22T02:18:19
21,12,2023-07-02T05:11:25
21,12,2023-07-03T02:41:31
21,38,2023-07-07T06:31:23.889330
21,11,2023-07-14T05:11:33
21,11,2023-07-15T03:19:36
21,40,2023-07-21T08:49:06.496641
21,11,2023-07-25T01:56:30
21,11,2023-07-26T01:27:39
21,38,2023-08-04T19:18:30.728210
21,11,2023-08-07T07:03:34
21,11,2023-08-08T05:31:02
21,41,2023-08-18T14:50:26.025094
21,11,2023-08-20T03:24:36
21,11,2023-08-21T04:12:18
21,11,2023-09-08T04:24:23
21,11,2023-09-09T01:24:56
21,43,2023-09-21T17:23:12.737580
21,11,2023-09-22T05:10:00
21,39,2023-10-06T04:34:05.466011
21,11,2023-10-14T02:52:12
21,39,2023-10-20T08:50:20.326594
21,11,2023-10-25T03:47:10
21,11,2023-11-03T05:49:56
21,11,2023-11-17T06:05:09
21,11,2023-11-18T04:11:48
21,11,2023-11-19T02:50:08
21,11,2023-11-28T05:00:27
21,11,2023-12-08T05:27:09
21,11,2023-12-17T03:01:35
21,11,2023-12-27T01:56:22
21,11,2024-01-03T23:43:17
21,11,2024-01-04T02:32:28
21,11,2024-01-16T05:25:43
21,11,2024-01-30T21:19:52
21,11,2024-02-09T10:54:39
21,11,2024-02-10T03:49:31
21,10,2024-02-18T03:17:29
21,39,2024-02-29T01:26:32
22,13,2022-03-11T17:45:01
22,28,2022-03-11T17:45:01.578629
22,12,2022-03-25T07:58:05
22,29,2022-03-25T07:58:05.853384
22,13,2022-04-26T18:52:38
22,28,2022-04-26T18:52:38.787774
22,13,2022-04-27T09:31:51
22,28,2022-04-27T09:31:51.371908
22,16,2022-05-06T12:42:47
22,30,2022-05-06T12:42:47.216484
22,16,2022-05-21T06:40:55
22,30,2022-05-21T06:40:55.333516
22,17,2022-06-15T07:33:31
22,33,2022-06-15T07:33:31.359121
22,16,2022-06-29T06:29:56
22,35,2022-06-29T06:29:56.486796
22,16,2022-07-13T08:38:33
22,33,2022-07-13T08:38:33.099071
22,16,2022-08-26T06:52:48
22,37,2022-08-26T06:52:48.644517
22,16,2022-09-17T12:38:24
22,37,2022-09-17T12:38:24.936952
22,18,2022-10-01T10:13:45
22,41,2022-10-01T10:13:45.311471
22,18,2022-10-14T07:06:10
22,42,2022-10-14T07:06:10.868855
22,18,2022-10-24T21:30:58
22,42,2022-10-24T21:30:58.616767
22,18,2022-11-07T05:39:53
22,42,2022-11-07T05:39:53.418246
22,17,2022-11-21T06:20:56
22,43,2022-11-21T06:20:56.721452
22,18,2022-12-05T06:47:08
22,45,2022-12-05T06:47:08.803065
22,18,2022-12-07T16:16:44
22,45,2022-12-19T07:31:03.526250
22,18,2022-12-23T02:47:19
22,18,2023-01-04T09:25:05
22,47,2023-01-06T07:42:22.527334
22,18,2023-01-16T03:12:51
22,18,2023-01-17T03:12:36
22,47,2023-01-20T06:50:24.574975
22,18,2023-01-27T20:23:11
22,18,2023-01-28T14:43:54
22,18,2023-01-29T02:24:13
22,47,2023-02-03T08:57:01.066600
22,18,2023-02-05T02:11:30
22,18,2023-02-13T02:09:12
22,48,2023-02-17T05:36:41.639021
22,18,2023-02-21T01:34:15
22,19,2023-03-01T03:58:49
22,19,2023-03-02T02:34:39
22,19,2023-03-03T03:11:35
22,48,2023-03-03T06:02:02.190944
22,19,2023-03-12T01:41:02
22,48,2023-03-17T09:05:45.728297
22,19,2023-03-25T03:24:34
22,19,2023-04-04T02:26:59
22,19,2023-04-05T13:34:41
22,49,2023-04-07T08:37:06.895880
22,49,2023-04-17T15:54:43.498188
22,19,2023-04-20T06:39:34
22,19,2023-04-21T14:41:50
22,19,2023-04-22T23:59:20
22,19,2023-04-23T02:29:44
22,19,2023-04-25T08:10:28
22,19,2023-04-26T13:51:13
22,20,2023-04-27T07:01:37
22,20,2023-04-29T01:44:29
22,20,2023-04-30T02:18:55
22,48,2023-05-02T06:36:38.841976
22,20,2023-05-03T02:41:51
22,20,2023-05-05T21:56:58
22,20,2023-05-06T02:18:29
22,20,2023-05-07T22:02:45
22,20,2023-05-08T05:46:46
22,19,2023-05-11T20:15:53
22,19,2023-05-16T03:31:27
22,18,2023-05-20T23:51:27
22,18,2023-05-21T14:42:21
22,18,2023-05-22T23:17:55
22,51,2023-05-23T09:34:41.909982
22,18,2023-05-23T10:53:24
22,19,2023-06-05T03:56:56
22,19,2023-06-06T02:17:59
22,53,2023-06-06T05:57:47.154668
22,19,2023-06-07T02:08:34
22,19,2023-06-08T01:59:00
22,19,2023-06-22T02:18:19
22,19,2023-07-02T05:11:25
22,19,2023-07-03T02:41:31
22,53,2023-07-07T06:31:23.889330
22,19,2023-07-14T05:11:33
22,19,2023-07-15T03:19:36
22,54,2023-07-21T08:49:06.496641
22,19,2023-07-25T01:56:30
22,19,2023-07-26T01:27:39
22,54,2023-08-04T19:18:30.728210
22,18,2023-08-07T07:03:34
22,18,2023-08-08T05:31:02
22,55,2023-08-18T14:50:26.025094
22,18,2023-08-20T03:24:36
22,18,2023-08-21T04:12:18
22,18,2023-09-08T04:24:23
22,18,2023-09-09T01:24:56
22,55,2023-09-21T17:23:12.737580
22,18,2023-09-22T05:10:00
22,57,2023-10-06T04:34:05.466011
22,18,2023-10-14T02:52:12
22,54,2023-10-20T08:50:20.326594
22,18,2023-10-25T03:47:10
22,18,2023-11-03T05:49:56
22,18,2023-11-17T06:05:09
22,18,2023-11-18T04:11:48
22,18,2023-11-19T02:50:08
22,18,2023-11-28T05:00:27
22,18,2023-12-08T05:27:09
22,18,2023-12-17T03:01:35
22,17,2023-12-27T01:56:22
22,17,2024-01-03T23:43:17
22,17,2024-01-04T02:32:28
22,17,2024-01-16T05:25:43
22,17,2024-01-30T21:19:52
22,17,2024-02-09T10:54:39
22,17,2024-02-10T03:49:31
22,17,2024-02-18T03:17:29
22,63,2024-02-29T01:26:32
23,4,2022-03-11T17:45:01
23,7,2022-03-11T17:45:01.578629
23,3,2022-03-25T07:58:05
23,8,2022-03-25T07:58:05.853384
23,3,2022-04-26T18:52:38
23,7,2022-04-26T18:52:38.787774
23,3,2022-04-27T09:31:51
23,7,2022-04-27T09:31:51.371908
23,4,2022-05-06T12:42:47
23,7,2022-05-06T12:42:47.216484
23,4,2022-05-21T06:40:55
23,7,2022-05-21T06:40:55.333516
23,4,2022-06-15T07:33:31
23,9,2022-06-15T07:33:31.359121
23,4,2022-06-29T06:29:56
23,9,2022-06-29T06:29:56.486796
23,4,2022-07-13T08:38:33
23,9,2022-07-13T08:38:33.099071
23,4,2022-08-26T06:52:48
23,11,2022-08-26T06:52:48.644517
23,5,2022-09-17T12:38:24
23,14,2022-09-17T12:38:24.936952
23,6,2022-10-01T10:13:45
23,14,2022-10-01T10:13:45.311471
23,5,2022-10-14T07:06:10
23,14,2022-10-14T07:06:10.868855
23,5,2022-10-24T21:30:58
23,14,2022-10-24T21:30:58.616767
23,5,2022-11-07T05:39:53
23,14,2022-11-07T05:39:53.418246
23,5,2022-11-21T06:20:56
23,14,2022-11-21T06:20:56.721452
23,5,2022-12-05T06:47:08
23,14,2022-12-05T06:47:08.803065
23,5,2022-12-07T16:16:44
23,15,2022-12-19T07:31:03.526250
23,5,2022-12-23T02:47:19
23,5,2023-01-04T09:25:05
23,15,2023-01-06T07:42:22.527334
23,5,2023-01-16T03:12:51
23,5,2023-01-17T03:12:36
23,15,2023-01-20T06:50:24.574975
23,5,2023-01-27T20:23:11
23,5,2023-01-28T14:43:54
23,5,2023-01-29T02:24:13
23,15,2023-02-03T08:57:01.066600
23,5,2023-02-05T02:11:30
23,5,2023-02-13T02:09:12
23,15,2023-02-17T05:36:41.639021
23,5,2023-02-21T01:34:15
23,5,2023-03-01T03:58:49
23,5,2023-03-02T02:34:39
23,5,2023-03-03T03:11:35
23,15,2023-03-03T06:02:02.190944
23,5,2023-03-12T01:41:02
23,15,2023-03-17T09:05:45.728297
23,5,2023-03-25T03:24:34
23,5,2023-04-04T02:26:59
23,5,2023-04-05T13:34:41
23,15,2023-04-07T08:37:06.895880
23,15,2023-04-17T15:54:43.498188
23,5,2023-04-20T06:39:34
23,5,2023-04-21T14:41:50
23,5,2023-04-22T23:59:20
23,5,2023-04-23T02:29:44
23,5,2023-04-25T08:10:28
23,5,2023-04-26T13:51:13
23,5,2023-04-27T07:01:37
23,5,2023-04-29T01:44:29
23,5,2023-04-30T02:18:55
23,15,2023-05-02T06:36:38.841976
23,5,2023-05-03T02:41:51
23,5,2023-05-05T21:56:58
23,5,2023-05-06T02:18:29
23,5,2023-05-07T22:02:45
23,5,2023-05-08T05:46:46
23,5,2023-05-11T20:15:53
23,5,2023-05-16T03:31:27
23,5,2023-05-20T23:51:27
23,5,2023-05-21T14:42:21
23,5,2023-05-22T23:17:55
23,16,2023-05-23T09:34:41.909982
23,5,2023-05-23T10:53:24
23,5,2023-06-05T03:56:56
23,5,2023-06-06T02:17:59
23,16,2023-06-06T05:57:47.154668
23,5,2023-06-07T02:08:34
23,5,2023-06-08T01:59:00
23,5,2023-06-22T02:18:19
23,5,2023-07-02T05:11:25
23,5,2023-07-03T02:41:31
23,16,2023-07-07T06:31:23.889330
23,5,2023-07-14T05:11:33
23,5,2023-07-15T03:19:36
23,18,2023-07-21T08:49:06.496641
23,5,2023-07-25T01:56:30
23,5,2023-07-26T01:27:39
23,18,2023-08-04T19:18:30.728210
23,5,2023-08-07T07:03:34
23,5,2023-08-08T05:31:02
23,18,2023-08-18T14:50:26.025094
23,5,2023-08-20T03:24:36
23,5,2023-08-21T04:12:18
23,5,2023-09-08T04:24:23
23,5,2023-09-09T01:24:56
23,16,2023-09-21T17:23:12.737580
23,5,2023-09-22T05:10:00
23,17,2023-10-06T04:34:05.466011
23,5,2023-10-14T02:52:12
23,17,2023-10-20T08:50:20.326594
23,5,2023-10-25T03:47:10
23,5,2023-11-03T05:49:56
23,5,2023-11-17T06:05:09
23,5,2023-11-18T04:11:48
23,5,2023-11-19T02:50:08
23,5,2023-11-28T05:00:27
23,5,2023-12-08T05:27:09
23,5,2023-12-17T03:01:35
23,5,2023-12-27T01:56:22
23,5,2024-01-03T23:43:17
23,5,2024-01-04T02:32:28
23,5,2024-01-16T05:25:43
23,5,2024-01-30T21:19:52
23,5,2024-02-09T10:54:39
23,5,2024-02-10T03:49:31
23,5,2024-02-18T03:17:29
23,18,2024-02-29T01:26:32
